time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-08-29,69,50,87,25,23,1.1,98,112,良
2014-08-30,68,50,84,22,20,1.1,105,99,良
2014-08-31,67,49,84,29,23,1.1,103,119,良
2014-09-01,75,55,91,38,20,1.1,98,148,良
2014-09-02,46,24,46,14,20,0.8,68,55,优
2014-09-03,44,17,44,20,26,0.7,79,48,优
2014-09-04,68,36,86,39,34,1.0,93,68,良
2014-09-05,88,58,124,46,33,1.1,145,101,良
2014-09-06,93,69,123,30,20,1.1,138,116,良
2014-09-07,122,93,138,50,26,1.4,95,158,轻度污染
2014-09-08,80,59,96,31,22,1.1,84,113,良
2014-09-09,76,56,93,43,23,1.1,107,120,良
2014-09-10,80,57,109,37,22,1.2,87,120,良
2014-09-11,76,53,102,27,23,1.2,67,144,良
2014-09-12,27,16,27,11,16,0.9,52,9,优
2014-09-13,49,25,49,21,23,1.1,37,80,优
2014-09-14,64,38,78,28,21,1.2,25,129,良
2014-09-15,38,18,38,21,18,0.8,38,30,优
2014-09-16,49,20,49,22,19,0.9,29,80,优
2014-09-17,38,20,38,17,23,1.0,25,58,优
2014-09-18,48,21,48,20,20,1.0,52,64,优
2014-09-19,89,58,129,68,33,1.4,72,151,良
2014-09-20,115,87,163,65,36,1.7,92,174,轻度污染
2014-09-21,98,70,147,35,31,1.4,104,162,良
2014-09-22,100,75,140,26,28,1.4,79,164,良
2014-09-23,87,64,103,45,35,1.3,44,155,良
2014-09-24,64,46,78,35,29,1.2,74,104,良
2014-09-25,80,53,110,31,32,1.2,67,98,良
2014-09-26,98,73,146,59,33,1.3,80,121,良
2014-09-27,82,40,114,28,33,1.0,55,88,良
2014-09-28,86,53,121,23,33,1.3,27,126,良
2014-09-29,59,35,68,20,23,1.1,61,92,良
2014-09-30,52,25,54,17,24,1.2,58,95,良
2014-10-01,81,57,113,41,30,1.4,23,146,良
2014-10-02,81,56,113,45,27,1.3,58,118,良
2014-10-03,85,49,120,34,27,1.2,60,125,良
2014-10-04,65,37,80,20,24,1.1,55,72,良
2014-10-05,54,18,58,23,22,0.9,49,26,良
2014-10-06,84,56,119,46,34,1.2,76,118,良
2014-10-07,159,121,214,61,42,1.6,75,173,中度污染
2014-10-08,210,160,296,74,49,2.0,66,175,重度污染
2014-10-09,207,157,265,44,37,1.9,80,172,重度污染
2014-10-10,261,211,302,27,31,1.9,81,180,重度污染
2014-10-11,193,145,209,49,28,1.5,73,177,中度污染
2014-10-12,29,9,29,16,13,0.8,44,12,优
2014-10-13,58,32,66,36,25,1.1,36,67,良
2014-10-14,84,61,119,71,36,1.5,44,98,良
2014-10-15,92,52,134,50,30,1.3,53,57,良
2014-10-16,99,54,148,64,39,1.4,47,102,良
2014-10-17,117,83,184,79,46,1.6,54,121,轻度污染
2014-10-18,102,59,153,51,47,1.6,47,82,轻度污染
2014-10-19,197,148,304,105,62,2.2,33,182,中度污染
2014-10-20,141,108,223,50,48,2.0,20,156,轻度污染
2014-10-21,242,192,320,61,47,2.1,61,190,重度污染
2014-10-22,225,175,277,86,55,2.4,28,185,重度污染
2014-10-23,203,153,252,85,51,2.5,36,179,重度污染
2014-10-24,198,148,256,93,56,2.4,40,174,中度污染
2014-10-25,148,114,228,89,59,2.3,43,164,轻度污染
2014-10-26,94,58,138,46,33,1.5,58,86,良
2014-10-27,70,32,91,30,29,1.3,51,67,良
2014-10-28,101,70,153,58,45,1.8,40,147,轻度污染
