time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-06-23,99,71,113,32,46,1.2,159,159,良
2014-06-24,195,65,129,37,56,1.1,260,190,中度污染
2014-06-25,125,84,129,30,37,0.8,187,177,轻度污染
2014-06-26,115,73,112,17,26,0.7,177,168,轻度污染
2014-06-27,128,78,130,36,33,0.8,191,185,轻度污染
2014-06-28,128,43,93,36,45,0.8,191,171,轻度污染
2014-06-29,122,62,127,61,58,0.9,184,147,轻度污染
2014-06-30,82,48,113,38,59,0.9,138,102,良
2014-07-01,105,77,126,29,31,0.6,166,141,轻度污染
2014-07-02,76,56,84,22,35,0.6,122,117,良
2014-07-03,103,48,83,18,40,0.6,163,144,轻度污染
2014-07-04,73,44,76,18,47,0.8,128,90,良
2014-07-05,116,88,153,40,55,1.2,175,169,轻度污染
2014-07-06,128,96,175,60,53,1.3,191,168,轻度污染
2014-07-07,120,91,168,37,45,1.0,172,158,轻度污染
2014-07-08,134,96,174,33,33,0.9,197,162,轻度污染
2014-07-09,156,119,240,51,55,1.2,192,188,中度污染
2014-07-10,79,55,108,49,58,0.7,92,109,良
2014-07-11,158,81,131,47,43,0.9,223,164,中度污染
2014-07-12,120,81,143,28,48,0.8,182,157,轻度污染
2014-07-13,161,63,108,40,33,0.6,226,183,中度污染
2014-07-14,127,56,111,25,27,0.6,190,152,轻度污染
2014-07-15,128,56,118,26,35,0.8,191,179,轻度污染
2014-07-16,118,63,99,20,31,0.5,180,174,轻度污染
2014-07-17,104,54,91,21,32,0.6,164,154,轻度污染
2014-07-18,83,41,74,24,26,0.5,140,126,良
2014-07-19,98,50,87,24,27,0.7,158,144,良
2014-07-20,101,55,84,20,29,0.7,161,156,轻度污染
2014-07-21,92,43,87,33,23,0.6,150,141,良
2014-07-22,81,60,98,50,37,1.1,117,119,良
2014-07-23,86,64,108,86,59,1.7,78,148,良
2014-07-24,178,135,222,82,73,2.1,65,188,中度污染
2014-07-25,63,39,60,24,25,0.6,115,90,良
2014-07-26,117,66,114,32,47,1.0,179,133,轻度污染
2014-07-27,153,75,138,38,47,0.9,218,165,中度污染
2014-07-28,170,92,159,40,33,1.0,235,184,中度污染
2014-07-29,117,72,120,23,23,0.7,179,140,轻度污染
2014-07-30,102,47,77,39,27,0.7,162,155,轻度污染
2014-07-31,190,143,252,63,59,1.9,174,186,中度污染
2014-08-01,76,52,102,28,43,0.9,91,135,良
2014-08-02,105,51,96,55,34,0.8,166,158,轻度污染
2014-08-03,139,61,125,45,43,0.9,203,173,轻度污染
2014-08-04,157,120,228,66,51,1.2,217,179,中度污染
2014-08-05,76,56,102,79,55,1.3,80,117,良
2014-08-06,91,68,124,82,52,1.5,106,160,良
2014-08-07,125,61,105,54,37,1.0,187,181,轻度污染
2014-08-08,129,69,145,92,62,1.4,192,189,轻度污染
2014-08-09,76,56,99,34,48,1.0,112,133,良
2014-08-10,132,74,131,46,40,1.0,195,181,轻度污染
2014-08-11,139,92,161,41,39,1.1,203,174,轻度污染
2014-08-12,125,95,191,88,61,1.4,188,175,轻度污染
2014-08-13,98,61,97,45,27,0.7,157,179,良
2014-08-14,124,61,101,29,34,0.9,186,186,轻度污染
2014-08-15,135,78,135,26,39,0.8,199,179,轻度污染
2014-08-16,115,58,106,19,30,0.7,176,157,轻度污染
2014-08-17,71,52,91,26,65,1.2,113,113,良
2014-08-18,114,86,137,56,55,1.4,99,182,轻度污染
2014-08-19,157,120,208,131,80,2.2,155,190,中度污染
2014-08-20,134,84,146,33,51,1.0,197,170,轻度污染
2014-08-21,125,75,131,28,36,0.8,187,150,轻度污染
2014-08-22,118,57,111,34,34,0.7,180,149,轻度污染
2014-08-23,102,64,114,37,31,0.8,162,153,轻度污染
2014-08-24,85,63,114,36,38,0.8,132,160,良
2014-08-25,93,49,114,31,60,0.9,152,154,良
2014-08-26,83,43,115,34,83,1.0,137,108,良
2014-08-27,124,77,167,39,59,1.0,186,173,轻度污染
2014-08-28,104,78,135,52,43,0.9,136,170,轻度污染
2014-08-29,126,84,151,52,53,0.9,189,177,轻度污染
2014-08-30,142,108,207,46,59,1.3,175,181,轻度污染
2014-08-31,123,94,150,46,42,1.2,146,185,轻度污染
2014-09-01,142,109,203,44,56,1.5,148,184,轻度污染
2014-09-02,89,66,125,43,52,1.0,97,176,良
2014-09-03,57,37,63,24,34,0.9,104,117,良
2014-09-04,103,28,67,36,45,0.8,163,152,轻度污染
2014-09-05,154,53,104,45,48,0.9,219,181,中度污染
2014-09-06,117,88,156,30,58,1.0,166,160,轻度污染
2014-09-07,134,102,173,34,47,1.1,126,170,轻度污染
2014-09-08,130,99,172,33,40,1.2,158,179,轻度污染
2014-09-09,114,84,178,100,74,2.0,154,173,轻度污染
2014-09-10,122,86,193,60,75,1.4,184,185,轻度污染
2014-09-11,77,39,104,36,61,0.8,119,147,良
2014-09-12,72,53,84,29,39,0.7,88,155,良
2014-09-13,103,77,131,85,56,1.2,155,180,轻度污染
2014-09-14,83,61,107,34,53,1.0,103,160,良
2014-09-15,78,58,95,30,42,1.1,68,180,良
2014-09-16,78,57,86,27,47,1.2,48,175,良
2014-09-17,67,48,64,56,56,1.3,51,157,良
2014-09-18,144,110,181,71,67,1.5,63,188,轻度污染
2014-09-19,95,71,124,21,41,1.1,113,161,良
2014-09-20,82,38,69,18,31,0.7,138,139,良
2014-09-21,120,69,131,32,49,1.1,182,177,轻度污染
2014-09-22,144,111,195,33,62,1.3,182,183,轻度污染
2014-09-23,163,124,235,69,61,1.4,137,184,中度污染
2014-09-24,146,111,209,85,56,1.7,105,182,轻度污染
2014-09-25,141,108,204,63,66,1.7,148,180,轻度污染
2014-09-26,127,97,170,26,37,1.0,153,159,轻度污染
2014-09-27,139,106,189,33,48,1.3,137,169,轻度污染
2014-09-28,231,181,292,42,68,2.0,42,189,重度污染
2014-09-29,95,71,130,77,42,1.3,98,174,良
2014-09-30,80,57,110,62,47,1.2,98,165,良
2014-10-01,101,75,147,48,57,1.1,107,175,轻度污染
2014-10-02,143,110,181,50,51,1.2,108,184,轻度污染
2014-10-03,114,86,163,45,53,1.4,109,173,轻度污染
2014-10-04,148,113,201,70,55,1.4,98,184,轻度污染
2014-10-05,125,95,170,55,45,1.6,112,171,轻度污染
2014-10-06,64,29,77,33,53,1.1,95,54,良
2014-10-07,98,69,147,45,60,0.9,156,106,良
2014-10-08,108,82,162,35,65,1.0,166,119,轻度污染
2014-10-09,148,114,230,68,91,1.5,168,158,轻度污染
2014-10-10,164,125,239,74,92,1.8,131,165,中度污染
2014-10-11,104,67,157,29,81,1.1,154,134,轻度污染
2014-10-12,96,60,141,27,53,1.0,59,163,良
2014-10-13,63,30,76,25,41,0.7,75,88,良
2014-10-14,94,53,139,58,58,0.9,86,120,良
2014-10-15,121,75,193,54,54,0.8,105,120,轻度污染
2014-10-16,76,26,101,52,49,0.9,79,65,良
2014-10-17,143,109,234,39,46,0.9,188,160,轻度污染
2014-10-18,147,113,224,38,55,0.9,189,148,轻度污染
2014-10-19,100,75,141,29,49,0.9,156,124,良
2014-10-20,147,113,196,63,63,1.2,35,163,轻度污染
2014-10-21,78,51,106,39,42,0.7,99,94,良
2014-10-22,101,72,153,46,76,0.9,70,126,轻度污染
2014-10-23,136,104,176,27,34,0.7,129,150,轻度污染
2014-10-24,83,57,116,23,21,0.5,139,65,良
2014-10-25,87,51,109,26,24,0.5,144,71,良
2014-10-26,115,70,180,56,47,0.9,145,143,轻度污染
2014-10-27,82,31,114,56,48,0.6,72,105,良
2014-10-28,126,78,201,69,90,1.2,41,173,轻度污染
2014-10-29,180,136,302,68,107,1.4,29,176,中度污染
2014-10-30,202,152,277,93,104,1.8,30,174,重度污染
2014-10-31,102,77,139,53,53,0.7,32,134,轻度污染
2014-11-01,116,88,154,23,56,0.7,25,146,轻度污染
2014-11-02,77,40,105,21,44,0.5,63,157,良
2014-11-03,85,41,121,37,54,0.6,63,161,良
2014-11-04,91,54,133,43,39,0.5,85,120,良
2014-11-05,114,86,179,60,64,0.8,77,132,轻度污染
2014-11-06,114,81,178,55,60,0.9,36,136,轻度污染
2014-11-07,66,35,83,64,50,0.5,44,91,良
2014-11-08,121,92,180,111,75,0.9,23,175,轻度污染
2014-11-09,178,134,223,116,79,0.9,55,172,中度污染
2014-11-10,140,107,177,45,52,0.6,80,131,轻度污染
2014-11-11,125,95,161,53,44,0.6,65,120,轻度污染
2014-11-12,75,26,100,28,37,0.5,60,115,良
2014-11-13,93,44,137,67,59,0.8,53,162,良
2014-11-14,128,86,205,80,78,1.2,49,169,轻度污染
2014-11-15,175,132,281,95,86,1.6,17,175,中度污染
2014-11-16,176,133,222,54,64,1.5,26,172,中度污染
2014-11-17,106,70,162,44,57,1.2,59,105,轻度污染
2014-11-18,106,66,162,86,64,1.1,47,112,轻度污染
2014-11-19,128,97,193,75,60,1.2,81,134,轻度污染
2014-11-20,125,95,178,51,46,1.0,102,114,轻度污染
2014-11-21,209,159,288,92,105,1.8,62,146,重度污染
2014-11-22,368,300,474,201,135,3.9,34,183,严重污染
2014-11-23,251,201,301,84,93,2.7,18,176,重度污染
2014-11-24,244,194,298,104,87,2.9,23,184,重度污染
2014-11-25,114,86,166,71,68,1.2,32,152,轻度污染
2014-11-26,115,87,155,63,48,1.0,53,151,轻度污染
2014-11-27,158,120,177,48,65,1.6,26,170,中度污染
2014-11-28,80,59,90,36,43,1.1,28,120,良
2014-11-29,137,104,156,47,67,1.8,18,155,轻度污染
2014-11-30,143,109,187,56,57,1.6,27,173,轻度污染
2014-12-01,92,26,134,25,25,0.4,53,162,良
2014-12-02,76,39,102,42,50,0.8,33,135,良
2014-12-03,114,86,171,81,67,1.0,37,174,轻度污染
2014-12-04,95,59,140,65,57,0.9,49,157,良
2014-12-05,121,86,192,109,89,1.4,31,172,轻度污染
2014-12-06,111,79,172,125,108,1.3,31,133,轻度污染
2014-12-07,229,179,288,116,92,1.6,33,184,重度污染
2014-12-08,123,86,197,122,77,1.9,30,136,轻度污染
2014-12-09,150,115,246,115,79,1.8,24,162,轻度污染
2014-12-10,137,103,225,75,55,1.2,34,156,轻度污染
2014-12-11,112,52,173,63,60,1.0,39,149,轻度污染
2014-12-12,102,70,154,88,66,1.0,40,153,轻度污染
2014-12-13,96,69,143,131,73,1.0,34,132,良
2014-12-14,123,94,179,114,68,1.1,46,128,轻度污染
2014-12-15,180,136,274,119,74,1.5,28,168,中度污染
2014-12-16,80,31,110,60,39,0.7,45,129,良
2014-12-17,99,57,147,127,62,1.0,31,165,良
2014-12-18,108,60,165,70,43,0.9,53,135,轻度污染
2014-12-19,115,87,172,82,60,1.3,53,146,轻度污染
